Id,SalePrice
159,135490.89760846828
1281,177741.56236819865
468,193401.36713625482
290,132541.75133831537
665,124461.05600101741
1463,261039.9199043184
1792,209436.22626665124
923,127092.84349765113
500,300154.02161655994
1408,175677.42651261354
331,76891.76070073979
170,142959.5065864957
2192,88635.20228999257
2571,283243.43165372626
2314,166472.74046917216
2647,95473.25036290646
422,406990.40082564624
2457,298660.30420607724
1838,203237.1708093832
2805,242513.46917223535
1645,167315.49646349592
1711,306608.69753653597
2825,234806.46173185745
322,332168.24001871597
2103,253992.63722108834
342,116282.24332211248
600,116886.11318148162
488,180092.5615789402
1725,330714.27467535716
2246,256450.29801298797
2847,159530.45766871146
806,228158.25360685764
530,226461.69883016066
963,183461.96105710996
2678,96775.7538371588
171,77294.83870298527
2401,397958.7114117284
805,212243.1806484913
2259,231739.33208513496
1748,186291.435237001
1361,133614.08984022372
1677,113481.14223344244
1406,162572.51178560482
2322,235213.7197873746
688,165268.2936289297
143,128700.97508959348
804,208010.31506311632
1214,213443.40028309854
2828,139051.34782369633
1999,208968.42283056112
2467,192139.85191548307
2665,158923.6991702741
1538,317331.58810986846
398,109019.40817275435
2822,131707.3708920989
2157,145467.19398309116
1856,205137.71899174768
1269,105504.94355130615
2570,107157.69541771038
2320,233814.60747505742
1517,157333.13282847728
2304,120666.87253065174
1312,101838.63552867252
2012,131195.4387337593
506,267578.582625043
2865,215847.71773654516
2367,104967.95953043971
554,94267.69224143072
238,130474.06889223756
1954,115655.73851629795
2488,132267.44541535742
2291,72181.62841405295
1969,101717.76366282125
2725,149473.43792172335
1482,149517.6490685258
2763,210691.85519792011
503,268651.73496236524
1584,246621.65998135792
1531,163479.3084003542
2210,190233.1540423317
459,335157.46899229696
556,125146.81911097644
1347,142873.0022945956
1290,62067.958358664255
1388,93413.90798964113
1571,323621.1288695253
2754,203363.86601813228
765,145719.11603835493
2494,122390.91568248828
2870,225558.0804045976
7,258385.51153659815
1114,234262.98807813687
2418,262861.3305889823
291,134779.6852229838
18,337979.1015327438
39,353182.005496538
1001,285414.46621379146
2442,233209.43624000147
616,124673.20130148609
2680,61065.21340705585
1414,128980.06520512325
289,149441.62304374826
40,271795.1797263783
860,128717.50466518229
409,136664.9497461865
673,165133.1612137052
2427,199574.2127491165
2036,192001.98725837388
2564,138016.0436394171
642,181178.8490074628
1008,172797.97353527002
1908,169241.3137047312
2519,242110.16399526066
1369,96383.33323590874
2855,158398.77275108494
712,107241.57930622461
1943,130962.52782929814
1958,140283.7401711305
107,202882.28935951594
2295,187690.39715073665
704,91586.9783449514
676,159981.24132600217
259,165665.60930237616
93,287495.3857981659
106,222605.20087025512
2315,177404.2547234455
1050,103991.54686553281
1095,204859.8901357339
2709,160683.37837153388
758,149854.5460253134
1496,158747.69228984223
2370,122171.69720923576
2458,264142.6619409243
2733,115273.6834757184
161,241319.11387699508
726,149069.66750467668
845,207665.5243377743
947,239754.3101756206
2232,114202.23604293184
2563,166991.9972159278
2299,144992.68662807453
211,108332.70520678727
605,175204.83439478296
1478,211722.96253065407
2247,257573.8900007226
2274,234691.34863837837
2869,198267.03291766095
967,210098.8692603238
2656,94572.02010895112
667,219150.1965788475
1042,112924.55336703837
2023,176404.6516744989
2447,356682.47116694704
2055,141130.42347282034
2275,289112.2111961666
2204,186480.7096066434
1563,261891.9680917977
483,241127.6885620434
796,139570.94883556955
1526,174009.94018344436
2042,148121.0533000523
442,342646.65217990556
1693,323209.4420852759
1468,214689.6365196274
1430,207755.12598332285
2605,169340.01361357182
1529,189960.53234174434
335,148989.308297351
1287,121989.5427309569
31,102394.21077091208
1785,279331.00508379424
82,174542.0964707561
2620,129238.90109055601
252,171598.42689122286
721,75027.94055024206
2165,185002.9061022552
2316,173418.8433492434
775,142253.46377979673
1558,100748.51792050418
17,220612.10785122428
1022,239697.20713896072
925,130285.11428361322
438,307375.1690479086
1270,135131.47393898916
1272,113707.9037995033
215,163923.16674607218
266,222093.8541853868
2402,286250.3904810669
1250,144932.8111284527
1984,118287.29210383304
1279,148495.53145615896
377,235908.09163699675
1252,119940.43805654769
2156,243914.90964980653
499,327687.5933431329
1374,138119.66322257282
2898,222398.32813954394
401,111680.87836775025
2721,146606.7043187443
2078,240598.19176773948
2589,124111.60180508127
1946,215722.35794609276
1334,127608.3574326327
2781,224619.64028846507
431,365427.53705292766
576,233256.93000527064
1474,199758.28502994007
2254,149158.48992592917
2155,270605.901763167
885,91206.80128216626
643,145375.22505699645
1944,127005.3728148944
480,207135.19291914356
2845,96012.69718177855
2387,322358.6894085401
2407,238239.36134303
2527,172949.67091529345
2514,163394.4075909823
629,152365.2429499134
80,205374.30313060712
1876,133942.50201501575
1546,107044.50146351405
2518,185907.38659739625
2347,169268.60353539785
783,210075.54895303206
1322,13854.660003183322
194,79750.12331778673
1770,300067.9291038502
2143,115381.66482550406
1229,232485.00447676683
511,254680.70597130226
46,244640.2465247917
1348,160856.68059586975
2465,191142.10810649587
387,220872.280047097
873,213724.89262494168
1918,117901.8741952595
2764,233221.1972414559
2184,115762.60573696737
934,145533.99241421482
1920,116329.8498551331
2631,147159.57247237454
1768,544739.5847045189
2040,109989.11496415646
1749,222082.38839692462
834,229255.67384015972
1457,233126.9534106724
79,121086.53750068917
2302,136579.28152993732
1817,138307.50602100472
2755,226698.73398132095
359,164244.76518969252
2059,110508.18107437999
2092,238358.41646352335
2516,218341.47065642575
150,125110.93784284007
1656,106598.27820253588
83,116866.99542868808
2411,184434.38442033532
795,65483.51687134743
2312,222592.15603015802
2917,92092.95736743642
1624,186818.63769181052
2215,272201.5514682033
1211,143048.976386221
1485,172912.10170917507
1024,185157.7778464842
570,195144.97953543274
2874,143361.51254734216
700,136305.16780137707
2756,207411.43843899586
2022,175689.62336954576
583,230989.8284060193
2392,363144.2687512994
2424,189661.54003402544
212,96313.21028091872
736,127989.69463158841
1610,158285.2405252118
890,101304.78387039805
467,185104.31228635792
578,234421.15673766023
1747,204650.02645476058
1149,169247.39975476154
2758,221410.6719023802
857,140922.97076469744
2219,275401.49026804004
733,130397.06370101772
2909,126255.34858774823
1798,251643.4681360158
235,122421.68381558997
2366,117892.75460260114
1027,133199.60940189907
1195,155996.52222585227
1303,36780.30829723485
148,185815.16803449823
608,162563.57380447444
2515,208376.77822467362
821,283168.63219230506
2500,302531.15210297273
745,100106.16383377268
741,131604.8508553756
1611,158000.14164397397
2532,122338.77728390411
1081,233938.51142461027
1692,408344.349545848
2520,215400.00533039827
276,112387.40713364577
1992,132291.95403432054
663,13199.65411472076
418,127376.38691487572
1733,190522.40673424653
2359,143731.96472578947
253,191105.0239259352
1518,173533.75951512193
2035,143789.9771541504
2919,70230.69637589526
1540,220995.09368330054
2120,147118.36630866124
1674,191328.89207307177
256,147982.06701052797
2361,95360.50446510641
978,78552.09893944384
2280,145034.7379440567
2095,238476.43434141114
1709,328669.3414260545
2801,215743.55882592304
1246,116177.90809923314
2373,111871.37947566733
1055,300545.769936181
2017,112669.41253908524
1099,309794.39447598683
1344,68703.72399337456
835,195146.7182549586
1117,206392.44410778696
2043,92634.54365894967
2085,120472.68671352157
410,158899.2375361721
2650,113377.49017422002
2867,173962.473861551
1668,110514.74554893693
1161,179147.7819313434
2122,171693.97515563815
2539,148777.29344594872
1047,141670.20113309321
1445,142271.5255107125
541,123134.53814344318
569,217112.2667120913
1276,127195.95455040742
918,161837.0590329363
326,167686.90156096156
1936,120839.92802052744
895,82948.26910702387
257,140985.6087261744
1241,171251.86439361333
1545,114193.62414549665
1189,174045.53090640664
270,141531.94687977884
2066,203076.48053717412
693,112252.37621106004
1259,182147.6381138511
2916,147464.98659683487
2321,261316.15395733062
1977,89346.04824748516
1895,149501.4361490898
1240,159717.25219048967
85,138325.74051785248
1823,111176.37414566883
825,281788.5740615283
110,205664.3895441087
697,126729.7175296119
2297,117803.4635175109
1231,132575.06332122535
1355,128629.19663381699
968,317682.6637570136
584,215922.7931465996
1315,126455.11780975608
1606,134820.2674869898
206,116678.74402723073
1685,370786.2400656028
2016,128018.08766321083
869,207336.02397475456
2135,133450.29189144907
2346,189585.01325252178
2430,222961.5044109311
2198,100049.61990703475
2652,129894.35608835545
27,104458.39635387184
241,144078.34748554023
906,131433.28841531952
1506,98144.56172295427
2098,343156.11842033535
1435,209877.0577004898
2213,115554.80997720006
1274,147070.33267510054
743,8365.590451712895
1737,193176.7037788093
2797,257434.8667933956
2185,65198.10016540981
58,166409.24114126395
830,198716.78648937252
808,124006.7326251859
680,132017.1682453799
1153,113883.73325888463
1291,150722.65223615506
1818,174690.4295043434
2161,185717.8242726085
1883,123750.67710115085
350,335371.985612507
2473,134685.7094671358
295,182606.99539813702
293,185088.39770597074
859,132173.0898472999
288,59652.07901485913
1578,136761.02544427902
102,195318.35538863754
2831,151351.9878466377
1030,164450.83332041148
2551,145902.8324003179
1286,152900.21267394474
958,306232.2117635531
776,133810.76453493035
72,209300.21760734363
2263,257991.04396171652
1866,156127.22239398738
2876,73329.85006417519
2146,244988.4664947412
103,188732.3697125848
1500,135103.22061080008
492,187368.0814320309
167,128223.85688188049
2597,112115.24264273161
2685,111863.84398706791
1035,158740.99178138032
1220,80555.01030845431
2602,170803.89260377872
2159,211979.17848152958
695,153905.54824963646
1109,277505.9581926229
640,213928.66722442146
1652,172576.8351220176
2090,174154.37954939136
1188,174874.60757654053
2345,212022.78735590947
1059,384334.50769801775
2751,220958.58546744517
128,214770.4042374706
1523,189453.82130069745
2925,160529.00884611823
2145,260401.76145257754
1121,202044.69013166276
566,255147.2979951888
565,265130.12193155626
1331,145733.15553249617
2928,119535.40417194573
156,136412.6007788027
797,120442.61792206345
327,77268.86763395062
2859,151440.87519750104
1453,118148.53359488677
1762,347032.89631845214
1868,190839.35832930575
1760,170583.61766174293
1113,232851.31875184778
1812,189893.1361135166
117,150831.00371731038
1142,185769.16648377315
2342,401142.5226689759
927,141531.75579200295
2478,176798.25306222963
655,81269.24147227782
2064,117776.22705350743
369,295633.60340336023
2239,119477.8758880478
2732,201980.34460228085
1653,160646.65885801203
959,201818.9321388426
2395,329442.58341274736
1412,102052.17513663761
271,245851.51868008167
1484,150675.2168236222
1497,113316.96667799634
552,181896.2050236706
2,130376.9727918054
1855,270659.25199849706
4,244759.2455477995
2292,168740.0574867913
134,140531.16278089632
646,126176.87695650179
42,318573.9654063064
532,200554.67087403464
713,88316.83778803302
2561,126436.89855765249
2360,129677.98803723243
1333,107268.28498981507
1407,225675.2149291456
2892,303836.18084006273
574,215041.20285309403
1227,175942.12643972214
2591,243928.74096917908
1476,206148.21696567308
1125,268731.35375542287
1446,168901.3899750597
408,113828.38022019652
1101,299937.03593315865
2251,190616.23718276527
373,187273.1432557634
2554,139588.88256090248
2382,290805.0590406747
1985,77279.27093771228
519,211041.22816068813
1093,186397.53513934248
864,249573.96755584018
2889,172021.05499623634
2308,203935.07797771136
986,147037.49149565032
1302,151319.10720622496
585,158402.22369156938
2708,143681.44301738628
147,131784.39515897492
1441,215149.34347517445
383,169080.14404941647
285,152156.49258919907
181,113723.65115264637
358,216755.25554805523
780,188108.41142462994
258,184020.89961835265
1865,205351.4437657329
692,123012.58338983289
2902,313140.2216943285
508,251276.84122832998
2638,141262.17233454084
36,159981.9665825086
611,194040.6300236209
2281,155698.754554176
1678,113214.31484178107
1696,426365.0523421286
1557,73944.7856686161
2180,130784.29076460897
1726,257671.1003930482
951,141563.39991507886
267,228430.70545449396
2706,134429.504132901
2221,206233.6447077732
1357,171800.16461231033
2901,286040.3836046772
347,174726.10562655056
2164,188022.4444906291
1586,310358.75201385014
360,158292.97679815168
1769,261633.81801880107
2617,167759.74622157798
1879,149998.72877972366
991,212738.69254362409
1535,118660.51895062589
1191,156351.24068383258
1579,215837.75222120836
1882,149208.89686212596
1510,120096.14261175651
2196,176723.5682995798
1845,190286.0299730404
2336,375837.7560994632
942,102381.49693392044
861,135919.38578126798
2555,113728.79218685062
1392,164587.0254669527
2099,257088.5800497039
1543,131576.8277384117
948,248233.81724206096
1239,145207.02730046443
22,208201.8937685747
2796,231969.25865886983
2747,186032.72509943385
92,299924.7296810739
210,181797.06662846834
1858,241464.19253244658
2228,174407.83690218301
447,248212.04299961036
827,223493.66262184337
1649,215359.26278869578
682,128393.48779708876
2698,113308.51910773134
494,159048.26303486284
214,101072.45850771965
2441,226365.24756665382
2679,100190.98658769605
1336,115122.37045607009
465,193308.90074509077
1524,146816.98438632413
2543,118621.72730522143
631,147790.1003426775
2452,334438.24618017126
228,171338.04225111697
126,157774.39833032544
1092,244342.3452430308
1122,205447.63174695068
932,215554.8330757469
1980,53369.25304377917
2171,104386.93918062582
551,162119.74888672458
2768,170692.60235869852
2056,105620.65438106205
1159,367444.8128309819
2645,157109.21035374067
1174,182449.41241598583
2266,215692.86671309258
2462,300297.5285566886
1219,124533.15236467599
2922,198654.21680498132
118,140568.1979026108
474,181403.3744733171
2576,152909.7831588681
872,287497.93109294807
1077,254906.69405996957
1536,147961.0011544504
1150,128901.37954491752
2341,326179.6520219856
1931,138391.469912285
2785,162957.66997063468
2538,111051.12898203448
597,193764.20116789942
464,228540.9496075711
233,250227.31585927476
2169,150913.35747368354
2123,151902.153395998
1867,165264.37578546302
137,248348.36370134278
515,194599.45687506226
933,118821.25546889444
2784,162439.18627776104
972,161154.89621231277
599,156150.42048993104
2614,124074.01057847023
2582,174417.96915986214
1409,188216.7324333604
175,111314.69628853034
352,243871.89276844345
976,96452.15253358662
2134,196681.29617150722
984,93697.3507917844
2396,351594.9782213017
1673,143293.6900469458
404,111848.86674160359
607,153963.10671298063
814,175057.93674749974
868,196692.61212997828
2271,213863.75488739833
1633,272675.29922160355
337,166883.19879834537
2765,185819.49715085755
1746,232639.32424659183
368,352602.08859307214
2806,190738.44803603625
1662,176953.18035314756
1234,214272.99567920546
1373,137798.46641131534
1672,108748.32255412138
1939,129268.91220683022
