Id,SalePrice
2518,185425.26081096206
2347,168316.43690842745
783,209566.14002079284
1322,9672.226231867098
194,78666.44402027821
1770,300535.9161434504
2143,113827.25917732579
1229,231430.50891406133
511,253062.9396860397
46,244060.2591694881
1348,160461.65220319352
2465,191728.83924052017
387,221707.3213629557
873,212962.32635661724
1918,117124.02645254089
2764,234178.89926146274
2184,114869.68349758498
934,145519.5594982247
1920,115378.11279071057
2631,145691.6821105494
1768,547929.27855476
2040,109350.5174213798
1749,222968.48141478747
834,229345.42527521262
1457,233853.82237414352
79,120983.16629180306
2302,136015.05811500814
1817,137935.70742460646
2755,225873.05822393345
359,165035.5687569178
2059,108345.70711298888
2092,239164.2277824099
2516,218528.85446098808
150,124883.73864798306
1656,105833.11934180671
83,115702.74586674177
2411,184225.77173495918
795,64944.29633425556
2312,224032.01252637143
2917,91930.11688893703
1624,187947.25620388275
2215,276024.9799895504
1211,141922.37271700392
1485,171420.0828522398
1024,184018.34234374666
570,193565.06766268908
2874,143491.946155734
700,136779.5134277923
2756,207091.1306624355
2022,177919.16756633596
583,230851.591646115
2392,365513.00205347943
2424,189759.96610283724
212,96142.7379560603
736,128130.44377656296
1610,156910.4813071813
890,100441.5065373935
467,185383.73209414122
578,235640.89506098325
1747,204702.71509299695
1149,168860.67463764
2758,221707.04507925746
857,140217.27135016114
2219,279423.3877011672
733,129500.02239504844
2909,126056.125555307
1798,251814.57968661666
235,120106.32353040516
2366,116896.47738039595
1027,132973.4323691424
1195,155083.7568348399
1303,33792.055111385824
148,183405.79499752526
608,159828.45535232782
2515,209540.47323117868
821,282975.1951504452
2500,304310.9389859765
745,99126.91564456592
741,131381.94812150171
1611,156306.10293111287
2532,120650.39906277599
1081,233802.9541489453
1692,411261.4740656185
2520,215246.12178896114
276,114891.31311583234
1992,132594.90653765626
663,10521.62978392301
418,126919.32168325587
1733,191414.79014241742
2359,142858.20403859013
253,190011.30491501855
1518,175632.34361055546
2035,143069.77451522942
2919,69354.39456795312
1540,223041.5527150269
2120,146595.378278496
1674,190724.80726590357
256,147217.25928862183
2361,93837.20882930506
978,76744.86908920293
2280,145100.63236263132
2095,239036.29400198167
1709,331697.20624034386
2801,217144.33997811656
1246,114492.43421451582
2373,109968.56980405381
1055,302112.7935926673
2017,112210.77880227045
1099,309366.60139831534
1344,69431.35082873775
835,195628.00535369632
1117,205253.96973005065
2043,91732.54560593411
2085,118955.151095834
410,159501.77056776974
2650,112487.26748685564
2867,174896.16267384443
1668,109320.7878254895
1161,179591.5257633625
2122,171253.66758156504
2539,147670.47863412276
1047,142017.6237658431
1445,142254.1237310726
541,123507.12715383683
569,216253.05999195832
1276,126234.08667131045
918,162146.83228814986
326,167369.51194291268
1936,120823.85972243376
895,81459.9623072065
257,140196.46462067307
1241,170365.0157331763
1545,114122.04190215774
1189,173075.85062842898
270,139669.68127747826
2066,204474.1891616264
693,111650.58009444854
1259,180304.46776045894
2916,145327.10449239667
2321,261547.3075902065
1977,86600.52537812246
1895,148089.8126147355
1240,158905.55869891355
85,137533.41617927962
1823,109553.26189788658
825,281351.32620737114
110,205473.0928148743
697,126974.92117137453
2297,118144.28874519496
1231,131688.99583180936
1355,128588.54939807625
968,317809.6001884453
584,215604.2341045778
1315,126606.82188378325
1606,134125.97818531355
206,116231.04292438639
1685,372203.58652274066
2016,127867.63773564869
869,208397.93263594442
2135,132640.2757756637
2346,189406.26317145073
2430,222823.8558969377
2198,98679.0711581762
2652,128656.86631463075
27,102737.39060980876
241,143653.04195794312
906,129622.70729104104
1506,98272.81846019703
2098,345186.40741928597
1435,209689.71358137953
2213,116247.50326616777
1274,147007.27353767917
743,5770.080398786988
1737,193213.60343537212
2797,258260.963684011
2185,65388.7644058189
58,167385.85468993714
830,197179.06482190813
808,125757.48068082315
680,132356.60415090848
1153,112148.52912909472
1291,150904.6699570369
1818,175702.9297730005
2161,186223.6147118931
1883,122461.65241696738
350,339101.81342774106
2473,135296.0087413179
295,183002.83819143006
293,187418.89292801282
859,130194.834141929
288,57241.552184291984
1578,137619.04858877033
102,194023.10939817032
2831,151514.6323999178
1030,163404.5297622886
2551,145924.1662584386
1286,152933.6790839414
958,306998.7359458812
776,132373.86041230557
72,210305.64331488032
2263,258126.61616594074
1866,156263.1495518358
2876,71553.37918997828
2146,246026.73123996958
103,189811.34559309637
1500,134693.62194601397
492,187979.7530858125
167,127290.83960366223
2597,111564.80329333084
2685,110546.02141182758
1035,160009.93152031783
1220,80999.71506511948
2602,171721.49990270953
2159,213337.96658798354
695,153988.12936411618
1109,277365.0367134287
640,211681.18568200563
1652,171628.69798682892
2090,173922.1238417657
1188,174143.74591118388
2345,213728.52621628513
1059,388699.2934761102
2751,221679.6800598285
128,215446.7030755771
1523,190130.99675002685
2925,159620.2589771807
2145,260422.78977817253
1121,202289.44407701227
566,258313.19345064793
565,266713.6415282093
1331,145712.8936115964
2928,119311.76853777468
156,135791.3313582406
797,120026.38070678693
327,75781.38924508869
2859,151026.19826168648
1453,117003.44527775675
1762,347216.42104477296
1868,191210.84667987615
1760,171145.4635813608
1113,232584.98889612197
1812,190789.43617652645
117,151188.74773892254
1142,185653.65088658896
2342,402847.83555624535
927,140027.98418191815
2478,177954.02733846466
655,79421.28692620268
2064,117301.04727852982
369,296831.5825822513
2239,117842.14263878076
2732,202322.65209640836
1653,161089.270142076
959,203534.27343891267
2395,332837.02877987875
1412,101665.02540235055
271,245902.63705514537
1484,148329.1765812304
1497,113196.67436475714
552,184243.74607687062
2,129018.81238232348
1855,271329.5008594302
4,244497.07468821964
2292,167164.8457023172
134,139510.56073159454
646,124054.2288438653
42,320452.2402554916
532,200866.2494138211
713,88002.89060103829
2561,124401.04295008315
2360,128123.31835700103
1333,107240.10470131012
1407,227318.95549219367
2892,304508.64078332525
574,215820.11076985806
1227,175594.72779702078
2591,243136.45000931658
1476,205755.43904601
1125,269612.1296557296
1446,168777.08788607086
408,113532.51380305075
1101,299951.6997045987
2251,189742.06966925276
373,186283.2589662219
2554,139106.6637760065
2382,291106.04888553364
1985,75426.85005417847
519,209908.82154087065
1093,186962.94802366957
864,250190.31685969725
2889,171858.58153502096
2308,201265.17833531264
986,147513.45696712722
1302,150265.45874216346
585,158049.88056089618
2708,143936.61068320693
147,130608.99180542576
1441,214279.7432471477
383,169785.92593818603
285,150666.49292307242
181,113121.56484189829
358,217705.94547057356
780,187549.46421691705
258,184864.19426154593
1865,205570.16141695037
692,123614.31848282332
2902,314185.4403178991
508,249963.3035404128
2638,140214.0379520177
36,160712.5911089184
611,192993.61174316655
2281,153758.6756684769
1678,112179.42466098674
1696,428134.6714724075
1557,71688.79720965648
2180,131513.9263909204
1726,258772.0338927317
951,140004.7514821399
267,229832.38185179562
2706,133102.53743352584
2221,206445.19105749181
1357,173030.3398931353
2901,286103.4883660558
347,176027.1724784687
2164,187326.90464561162
1586,310547.1297758173
360,158203.90168985116
1769,262548.3728967784
2617,169288.2925280102
1879,149396.9097749676
991,213081.38113560053
1535,117986.17781721379
1191,156408.19736624497
1579,215421.37494235794
1882,148703.97735507108
1510,119846.88452317321
2196,178999.65264307786
1845,189817.41394740422
2336,379446.7837310269
942,101154.87153011077
861,136206.07812603397
2555,113790.68030388013
1392,164168.09070398888
2099,255624.98019577307
1543,131638.77835548262
948,250262.48583651014
1239,145108.086637548
22,207771.055021398
2796,231173.77986400537
2747,185600.8599411368
92,300459.09842533054
210,181735.89597507924
1858,241675.08223269234
2228,174647.88518113398
447,248232.180668919
827,222325.85955608892
1649,216125.98454075665
682,128577.15994597672
2698,112452.3345956766
494,159290.36803009114
214,100364.32156100313
2441,228238.11818807403
2679,99596.85211955296
1336,113935.57405706396
465,193785.9810656534
1524,146557.95843768067
2543,116980.0619414679
631,146675.91934095303
2452,335588.54957125505
228,169781.15643230284
126,158281.3715913063
1092,244487.85518387088
1122,206966.6993341184
932,213024.99455800856
1980,51256.48955102658
2171,102899.20041319856
551,163208.15207277096
2768,170488.95096669497
2056,103971.44962822714
1159,369351.0398679817
2645,157055.56282839528
1174,182969.74665818672
2266,215455.02268462628
2462,303350.5690351316
1219,124031.58860317772
2922,198563.4686367147
118,139138.49130931788
474,181267.9518346987
2576,152064.1687387918
872,289315.29598073545
1077,255667.00118633476
1536,146761.53031024072
1150,127107.88836678179
2341,327340.5608096472
1931,139070.2254683776
2785,162866.33494395102
2538,109707.56907909128
597,193638.25151851837
464,229694.53255164082
233,250555.80334662256
2169,149995.39128814323
2123,152684.0880129166
1867,165275.35227226737
137,249046.55801959825
515,195630.40768326822
933,117788.01805005912
2784,161389.12619710944
972,161989.26054944145
599,155181.81410007295
2614,123001.54431094493
2582,173251.69922390318
1409,189190.12821148732
175,109551.91296588753
352,245623.5748871251
976,96185.29432568746
2134,197311.75785084165
984,92621.44927708806
2396,354069.8947718972
1673,142603.72901733444
404,111051.35233478811
607,152268.16040362086
814,173453.76649867167
868,197630.3043402778
2271,214527.9250987224
1633,274729.8352248176
337,167016.8248102432
2765,183297.54747980396
1746,232366.9869984972
368,353668.852495095
2806,190827.53050941008
1662,177520.6466411207
1234,213823.38222482594
1373,136847.90451368465
1672,107376.4903290284
1939,127135.48609033902
